user_product_id,user_id,product_id,start_date,end_date,status,balance,monthly_payment,payment_progress,last_payment_date
7316,157,205,2021-01-23,2023-01-13,Active,1060253,132531.62,0.17,2021-03-17
7317,158,202,2022-04-20,2027-03-25,Completed,2421435,55032.61,1.0,2024-09-27
7318,159,208,2021-06-01,2024-05-16,Active,4900999,816833.17,0.74,2021-07-11
7319,159,205,2024-11-27,2025-05-26,Active,363789,24252.6,0.69,2027-03-21
7320,160,206,2021-07-06,2026-06-10,Active,177691,5333.17,0.56,2021-08-17
7321,160,208,2021-05-31,2023-05-21,Active,3455271,345527.1,0.47,2022-03-28
7322,161,204,2024-11-21,2025-05-20,Active,958408,119801.0,0.18,2025-11-14
7323,161,208,2024-11-16,2025-11-11,Active,1155719,165102.71,0.2,2027-04-07
7324,161,201,2021-02-07,2030-12-17,Active,18643433,81412.37,0.7,2021-07-04
7325,162,207,2022-02-01,2023-01-27,Completed,70074,2010.41,1.0,2022-03-28
7326,162,207,2023-02-03,2024-07-27,Completed,369437,9243.95,1.0,2025-02-24
7327,163,208,2020-03-05,2021-08-27,Completed,3973581,496697.62,1.0,2020-06-23
7328,164,202,2023-01-07,2032-11-15,Completed,7193974,194431.73,1.0,2023-09-04
7329,165,207,2022-05-30,2023-05-25,Active,423899,10800.69,0.88,2023-04-19
7330,165,206,2023-06-29,2026-06-13,Completed,793486,19528.3,1.0,2024-06-15
7331,166,208,2022-08-02,2027-07-07,Completed,1457660,242943.33,1.0,2024-11-01
7332,166,201,2022-11-30,2032-10-08,Active,28381550,394188.19,0.62,2024-11-15
7333,166,201,2024-09-21,2034-07-31,Active,28142724,142134.97,0.89,2026-09-16
7334,167,202,2020-04-29,2021-04-24,Completed,5069171,187747.07,1.0,2022-06-15
7335,167,207,2024-06-05,2029-05-10,Active,230134,4272.01,0.43,2024-09-29
7336,167,204,2024-10-07,2034-08-16,Active,1420304,64559.27,0.17,2025-05-02
7337,168,207,2021-10-02,2026-09-06,Completed,266340,7878.72,1.0,2023-10-20
7338,168,208,2021-08-23,2024-08-07,Active,2906375,484395.83,0.4,2023-04-26
7339,169,204,2024-10-04,2026-03-28,Completed,328283,16414.15,1.0,2025-05-30
7340,169,204,2020-12-30,2030-11-08,Completed,871871,45887.95,1.0,2022-05-02
7341,169,208,2023-08-18,2028-07-22,Active,2209731,184144.25,0.44,2025-01-15
7342,170,206,2023-03-28,2033-02-03,Completed,638456,6578.01,1.0,2024-04-08
7343,170,208,2021-12-31,2031-11-09,Completed,4827543,438867.55,1.0,2022-03-11
7344,170,202,2024-07-25,2026-01-16,Active,3132454,84660.92,0.9,2026-03-07
7345,171,202,2023-06-13,2024-12-04,Active,7973398,150441.47,0.34,2024-09-13
7346,171,208,2020-11-14,2023-10-30,Active,3935345,491918.12,0.82,2022-07-05
7347,172,204,2023-02-02,2032-12-11,Completed,656564,54713.67,1.0,2023-07-12
7348,173,205,2020-07-14,2021-07-09,Active,101613,7258.07,0.75,2021-11-11
7349,173,202,2022-07-08,2025-06-22,Active,2871077,66769.23,0.56,2022-11-30
7350,173,202,2020-04-03,2021-09-25,Active,1616673,27873.67,0.2,2021-05-18
7351,174,203,2024-07-10,2025-07-05,Active,18390755,391292.66,0.63,2026-04-25
7352,174,203,2023-10-03,2033-08-11,Completed,12718828,552992.52,1.0,2024-08-31
7353,174,204,2024-07-01,2025-12-23,Active,195130,15010.0,0.13,2024-11-24
7354,175,201,2022-11-01,2032-09-09,Completed,48737007,601691.44,1.0,2023-05-23
7355,175,202,2021-07-04,2026-06-08,Active,7014457,194846.03,0.32,2023-09-04
7356,176,203,2023-07-02,2026-06-16,Active,16340766,544692.2,0.36,2024-03-15
7357,176,201,2021-07-12,2023-07-02,Active,37856646,268486.85,0.16,2023-05-05
7358,176,203,2022-04-17,2022-10-14,Completed,18587908,663853.86,1.0,2022-11-08
7359,177,202,2023-11-18,2024-11-12,Completed,6857292,207796.73,1.0,2024-05-15
7360,178,206,2024-02-29,2029-02-02,Completed,892319,22572.54,1.0,2024-12-08
7361,179,207,2023-10-24,2024-10-18,Active,380630,6335.39,0.39,2024-07-24
7362,179,206,2022-06-27,2024-06-16,Completed,972732,41314.51,1.0,2022-08-23
7363,180,207,2023-09-15,2025-09-04,Active,386171,10034.54,0.82,2025-06-02
7364,181,206,2023-07-12,2033-05-20,Active,704656,9105.47,0.19,2024-06-01
7365,181,208,2024-02-18,2027-02-02,Active,3459961,432495.12,0.7,2025-09-13
7366,182,204,2023-02-01,2023-07-31,Completed,1557897,111278.36,1.0,2024-03-04
7367,182,205,2023-09-25,2024-03-23,Completed,1165985,68587.35,1.0,2025-01-27
7368,183,201,2020-05-16,2021-05-11,Active,34243968,552322.06,0.61,2020-08-04
7369,183,204,2020-02-12,2021-08-05,Completed,1378640,86165.0,1.0,2021-04-21
7370,184,207,2022-07-27,2023-01-23,Completed,431242,6589.66,1.0,2022-12-31
7371,184,206,2020-08-30,2023-08-15,Completed,1264189,43902.04,1.0,2020-10-23
7372,184,206,2021-04-18,2021-10-15,Active,1810826,76038.59,0.72,2021-08-28
7373,185,207,2021-12-13,2026-11-17,Completed,247205,6551.32,1.0,2023-11-21
7374,185,207,2024-09-08,2025-03-07,Active,92109,1199.39,0.88,2026-08-28
7375,186,202,2022-02-10,2022-08-09,Active,6279507,251180.28,0.39,2023-11-22
7376,186,203,2021-04-13,2021-10-10,Active,11477011,327914.6,0.14,2022-11-18
7377,186,203,2024-11-26,2034-10-05,Completed,19094913,615964.94,1.0,2025-06-23
7378,187,207,2021-03-30,2022-09-21,Completed,19397,1000.0,1.0,2021-12-24
7379,187,206,2024-04-28,2024-10-25,Active,1100140,51758.52,0.22,2026-01-21
7380,187,207,2023-12-02,2025-11-21,Completed,284250,3223.74,1.0,2025-12-04
7381,188,201,2022-12-02,2025-11-16,Active,41297202,222027.97,0.26,2023-02-18
7382,188,204,2020-11-30,2030-10-09,Completed,1554225,129518.75,1.0,2021-09-22
7383,188,204,2024-07-17,2034-05-26,Completed,1522117,253686.17,1.0,2024-09-19
7384,189,207,2022-09-21,2024-09-10,Active,288929,5989.85,0.48,2025-02-28
7385,190,202,2022-01-21,2023-07-15,Active,1735361,64272.63,0.41,2023-12-04
7386,190,207,2024-07-10,2034-05-19,Active,111096,1773.11,0.66,2026-11-12
7387,191,203,2020-09-21,2025-08-26,Completed,2743723,70351.87,1.0,2023-02-11
7388,192,205,2020-07-09,2030-05-18,Active,809389,50586.81,0.78,2022-10-12
7389,192,205,2022-09-22,2024-09-11,Active,700445,38913.61,0.83,2024-01-31
7390,193,206,2020-03-07,2022-02-25,Completed,1673584,46003.58,1.0,2021-09-21
7391,194,203,2023-04-21,2023-10-18,Active,5824075,485339.58,0.25,2025-03-04
7392,195,206,2024-07-22,2026-01-13,Active,1698404,39053.3,0.23,2025-05-09
7393,196,203,2024-12-27,2034-11-05,Completed,3895460,205024.21,1.0,2026-02-19
7394,197,203,2022-02-15,2027-01-20,Active,14901570,513847.24,0.55,2023-05-11
7395,197,208,2020-11-08,2023-10-24,Active,4185956,523244.5,0.4,2021-03-25
7396,197,208,2021-03-08,2023-02-26,Completed,1177658,107059.82,1.0,2022-10-18
7397,198,201,2024-10-21,2029-09-25,Completed,8937041,100416.19,1.0,2026-03-01
7398,199,208,2022-12-06,2023-06-04,Completed,4781358,434668.91,1.0,2024-01-18
7399,199,201,2024-09-03,2026-08-24,Completed,16127840,132195.41,1.0,2025-01-14
7400,200,206,2020-11-08,2022-05-02,Active,736934,15570.52,0.18,2022-01-26
7401,200,201,2023-11-17,2025-05-10,Completed,20062514,250781.42,1.0,2024-08-25
7402,201,205,2020-12-01,2025-11-05,Completed,249440,14672.94,1.0,2022-08-29
7403,201,207,2022-07-05,2023-12-27,Completed,273120,4139.38,1.0,2023-08-21
7404,202,203,2022-02-13,2025-01-28,Active,19325002,1486538.62,0.37,2024-06-29
7405,203,202,2020-01-27,2023-01-11,Active,4475405,82877.87,0.37,2021-04-07
7406,203,202,2021-06-07,2024-05-22,Active,9388059,177133.19,0.15,2021-10-29
7407,204,201,2022-08-27,2023-02-23,Active,10505797,64452.74,0.83,2022-10-24
7408,204,205,2022-11-13,2023-11-08,Active,455957,32568.36,0.1,2023-09-20
7409,204,202,2023-04-30,2024-04-24,Active,5359097,172874.1,0.77,2024-07-27
7410,205,203,2023-04-26,2024-10-17,Active,14117188,427793.58,0.22,2024-09-01
7411,206,207,2022-04-20,2023-04-15,Completed,455986,9150.86,1.0,2022-06-16
7412,207,206,2021-04-16,2021-10-13,Active,1193652,32188.9,0.17,2022-07-28
7413,208,202,2022-12-13,2025-11-27,Completed,5453410,118552.39,1.0,2024-10-05
7414,208,201,2023-08-16,2026-07-31,Active,10779587,48123.16,0.61,2023-10-15
7415,209,208,2020-11-23,2030-10-02,Active,1221794,101816.17,0.26,2022-07-23
7416,210,206,2020-04-18,2020-10-15,Completed,1556545,33073.92,1.0,2020-11-03
7417,210,207,2020-11-26,2021-11-21,Completed,79435,1933.21,1.0,2023-02-21
7418,211,206,2021-11-26,2024-11-10,Active,1827051,49930.19,0.85,2024-03-25
7419,212,201,2022-10-17,2023-10-12,Completed,11436498,95304.15,1.0,2024-10-24
7420,212,207,2022-10-30,2032-09-07,Active,37355,1000.0,0.73,2022-12-11
7421,212,204,2020-07-13,2022-01-04,Active,1250310,104192.5,0.5,2021-07-03
7422,213,205,2021-07-03,2022-06-28,Active,328209,36467.67,0.87,2023-11-28
7423,213,207,2021-04-17,2031-02-24,Completed,310624,5193.07,1.0,2022-11-18
7424,213,204,2023-10-18,2025-10-07,Completed,1375008,196429.71,1.0,2024-06-20
7425,214,202,2024-04-11,2034-02-18,Active,2622638,100870.69,0.57,2024-10-24
7426,215,208,2021-05-19,2022-05-14,Completed,4927486,447953.27,1.0,2023-09-11
7427,216,202,2023-08-05,2025-01-26,Completed,6004521,139640.02,1.0,2025-02-09
7428,217,206,2020-11-09,2022-05-03,Completed,1094900,18796.71,1.0,2023-01-20
7429,217,204,2023-12-05,2025-05-28,Completed,423365,26460.31,1.0,2024-11-05
7430,218,204,2022-02-27,2022-08-26,Completed,1375991,65523.38,1.0,2022-06-27
7431,218,205,2024-11-06,2025-05-05,Completed,945291,52516.17,1.0,2027-02-02
7432,218,202,2023-08-30,2025-02-20,Active,2042523,58357.8,0.56,2024-05-26
7433,219,203,2020-06-24,2023-06-09,Active,18483507,577609.59,0.31,2020-07-27
7434,219,208,2021-07-10,2022-07-05,Active,1277946,116176.91,0.11,2023-07-07
7435,220,206,2023-03-24,2026-03-08,Active,313575,15585.66,0.8,2023-12-05
7436,221,208,2020-01-08,2024-12-12,Completed,374158,37415.8,1.0,2021-08-28
7437,222,204,2023-08-17,2033-06-25,Completed,905618,37734.08,1.0,2024-05-04
7438,223,206,2020-02-12,2025-01-16,Active,1763273,45113.71,0.47,2021-07-01
7439,223,202,2022-08-24,2023-08-19,Active,8315711,193388.63,0.58,2023-04-27
7440,224,207,2024-08-13,2025-02-09,Active,106218,1067.41,0.97,2026-03-02
7441,224,201,2022-10-09,2032-08-17,Completed,15118598,114534.83,1.0,2024-08-22
7442,225,208,2022-12-18,2024-06-10,Completed,471586,39298.83,1.0,2023-10-22
7443,226,201,2020-06-02,2023-05-18,Active,41572772,192466.54,0.58,2021-01-16
7444,227,205,2020-07-09,2021-01-05,Active,108558,9046.5,0.66,2021-01-06
7445,227,202,2020-01-18,2029-11-26,Completed,6654190,125550.75,1.0,2022-03-06
7446,228,206,2022-05-24,2023-05-19,Completed,561500,17149.33,1.0,2023-10-09
7447,229,207,2024-04-16,2025-10-08,Active,383465,7583.57,0.86,2025-12-31
7448,229,205,2021-01-15,2023-12-31,Active,689276,68927.6,0.45,2022-08-11
7449,230,204,2022-11-22,2023-11-17,Active,1485055,185631.88,0.98,2023-07-03
7450,230,208,2023-09-29,2025-09-18,Completed,4115906,342992.17,1.0,2024-03-10
7451,230,202,2024-05-27,2029-05-01,Active,3378106,67562.12,0.68,2025-03-22
7452,231,201,2020-10-21,2030-08-30,Completed,46727786,623037.15,1.0,2021-09-30
7453,232,208,2022-08-25,2023-08-20,Active,2063474,257934.25,0.83,2023-09-29
7454,232,203,2023-03-06,2028-02-08,Completed,11671283,466851.32,1.0,2024-03-26
7455,232,208,2024-01-05,2025-06-28,Completed,1882704,313784.0,1.0,2026-04-15
7456,233,205,2023-03-19,2025-03-08,Completed,744285,46517.81,1.0,2025-05-30
7457,233,207,2020-12-07,2023-11-22,Completed,399262,8005.83,1.0,2022-01-18
7458,233,204,2021-07-07,2022-12-29,Active,1508873,88757.24,0.84,2022-05-15
7459,234,208,2024-05-27,2026-05-17,Active,1148471,191411.83,0.54,2024-08-23
7460,234,204,2022-11-03,2023-05-02,Completed,493089,49308.9,1.0,2024-01-19
7461,235,201,2021-12-07,2023-11-27,Active,29166470,190630.52,0.32,2023-05-09
7462,236,204,2024-01-31,2024-07-29,Active,695585,33123.1,0.77,2025-08-18
7463,236,205,2020-10-22,2022-10-12,Completed,110217,10019.73,1.0,2022-04-05
7464,237,208,2020-03-01,2030-01-08,Completed,2028447,184404.27,1.0,2020-08-14
7465,237,201,2020-11-21,2023-11-06,Completed,14144378,107972.35,1.0,2022-12-21
7466,238,204,2020-05-13,2023-04-28,Completed,1852399,154366.58,1.0,2022-06-23
7467,238,206,2023-12-31,2026-12-15,Active,1300744,31148.99,0.83,2025-09-04
7468,238,206,2020-08-12,2023-07-28,Completed,355159,13287.03,1.0,2022-02-17
7469,239,205,2023-05-27,2026-05-11,Completed,1406167,117180.58,1.0,2023-12-25
7470,239,207,2023-05-20,2024-11-10,Active,257484,5220.18,0.15,2025-01-26
7471,240,208,2021-02-21,2022-02-16,Active,1185676,98806.33,0.81,2023-02-07
7472,240,202,2024-09-17,2027-09-02,Active,8602482,330864.69,0.57,2025-01-03
7473,241,205,2021-05-06,2024-04-20,Active,873832,87383.2,0.86,2022-05-22
7474,241,203,2023-05-25,2023-11-21,Active,19647290,595372.42,0.11,2024-07-19
7475,242,205,2022-09-18,2025-09-02,Active,1266578,70365.44,0.91,2024-05-05
7476,242,206,2021-05-29,2022-05-24,Active,1744301,40506.56,0.98,2021-08-01
7477,243,204,2024-02-23,2027-02-07,Completed,972366,74797.38,1.0,2024-10-09
7478,244,204,2021-07-06,2022-01-02,Active,337431,24102.21,0.45,2022-12-06
7479,244,203,2023-05-25,2025-05-14,Completed,8702469,334710.35,1.0,2025-08-01
7480,245,205,2024-07-18,2029-06-22,Completed,1032184,79398.77,1.0,2025-04-13
7481,245,207,2023-01-05,2023-07-04,Completed,93843,1756.48,1.0,2023-06-03
7482,246,208,2024-04-25,2026-04-15,Active,1550686,193835.75,0.87,2025-11-22
7483,246,207,2024-12-31,2027-12-16,Completed,66071,1862.38,1.0,2026-02-02
7484,247,208,2020-06-28,2030-05-07,Completed,4048762,404876.2,1.0,2021-06-27
7485,248,202,2023-05-20,2025-05-09,Completed,3706581,71280.4,1.0,2024-04-02
7486,248,203,2022-12-22,2025-12-06,Completed,1547502,59519.31,1.0,2024-08-12
7487,248,207,2023-05-19,2024-11-09,Completed,41915,1231.29,1.0,2023-06-27
7488,249,208,2021-11-08,2031-09-17,Active,500935,41744.58,0.68,2023-11-21
7489,249,208,2024-09-12,2025-03-11,Completed,3284044,273670.33,1.0,2025-11-08
7490,250,205,2024-03-23,2029-02-25,Active,725412,60451.0,0.27,2025-03-27
7491,251,207,2024-08-25,2034-07-04,Completed,408087,8081.59,1.0,2025-06-03
7492,252,203,2023-06-23,2023-12-20,Completed,18861336,673619.14,1.0,2025-01-18
7493,252,203,2021-06-23,2021-12-20,Active,8880499,233697.34,0.83,2023-06-01
7494,252,202,2020-10-26,2023-10-11,Active,6380477,245402.96,0.28,2021-12-10
7495,253,206,2022-01-10,2031-11-19,Active,1500101,22143.97,0.7,2023-05-19
7496,253,201,2020-03-08,2023-02-21,Completed,38249096,472211.06,1.0,2020-05-19
7497,254,203,2021-09-17,2024-09-01,Completed,6737150,198151.47,1.0,2024-02-04
7498,254,204,2020-12-22,2021-06-20,Completed,675431,28142.96,1.0,2022-03-17
7499,255,204,2020-12-01,2030-10-10,Completed,359708,44963.5,1.0,2021-04-09
7500,256,207,2022-06-26,2022-12-23,Active,385984,10128.53,0.86,2023-10-02
7501,257,206,2020-05-16,2022-05-06,Completed,1434186,49627.09,1.0,2021-02-15
7502,257,206,2023-11-22,2024-05-20,Active,168423,4887.1,0.4,2024-09-02
7503,257,205,2024-04-29,2025-04-24,Active,442185,26010.88,0.76,2025-12-23
7504,258,205,2024-09-10,2029-08-15,Active,1174958,73434.88,0.25,2025-01-11
7505,259,204,2024-05-18,2024-11-14,Active,823645,91516.11,0.69,2025-01-18
7506,259,206,2021-11-09,2023-05-03,Completed,713150,20839.85,1.0,2022-07-17
7507,259,203,2023-03-31,2025-03-20,Completed,7359458,566112.15,1.0,2023-09-04
7508,260,203,2024-10-25,2025-10-20,Completed,3380939,70436.23,1.0,2026-08-11
7509,261,208,2023-06-18,2024-12-09,Active,914735,101637.22,0.95,2023-07-29
7510,261,205,2021-11-01,2024-10-16,Active,261644,32705.5,0.36,2022-07-01
7511,261,202,2023-08-30,2024-02-26,Active,6525228,120837.56,0.83,2023-12-26
7512,262,201,2021-08-25,2022-08-20,Active,11016742,69726.22,0.89,2023-06-30
7513,262,207,2020-05-08,2025-04-12,Completed,247739,4957.15,1.0,2021-09-02
7514,263,203,2020-05-17,2020-11-13,Completed,4236613,302615.21,1.0,2020-10-10
7515,264,208,2021-12-10,2026-11-14,Completed,1984583,330763.83,1.0,2023-03-23
7516,265,203,2020-03-04,2030-01-11,Completed,16998660,531208.12,1.0,2022-08-17
7517,265,205,2024-09-29,2029-09-03,Active,687942,98277.43,0.16,2025-09-02
7518,265,203,2021-11-28,2023-05-22,Completed,17139848,535620.25,1.0,2023-10-12
7519,266,201,2022-10-29,2032-09-06,Active,9317105,79633.38,0.59,2023-01-02
7520,266,205,2024-01-04,2028-12-08,Active,864572,86457.2,0.26,2026-04-30
7521,267,202,2021-10-30,2022-10-25,Completed,9632256,310717.94,1.0,2022-09-27
7522,268,202,2020-06-16,2022-06-06,Active,9664471,371710.42,0.44,2021-06-25
7523,269,203,2024-05-19,2025-05-14,Active,8300892,691741.0,0.74,2025-12-25
7524,269,203,2023-02-18,2026-02-02,Completed,3881403,138621.54,1.0,2023-07-24
7525,269,207,2021-06-21,2031-04-30,Active,280700,8160.2,0.57,2021-08-03
7526,270,208,2020-04-15,2021-10-07,Completed,2856809,408115.57,1.0,2020-08-29
7527,271,201,2020-09-12,2025-08-17,Completed,19432780,170462.98,1.0,2022-11-01
7528,271,208,2022-03-06,2032-01-13,Completed,4486823,560852.88,1.0,2024-06-30
7529,271,207,2021-08-31,2022-08-26,Active,113425,2531.61,0.72,2022-02-11
7530,272,201,2024-07-30,2027-07-15,Completed,23031268,371472.06,1.0,2025-10-24
7531,272,204,2022-04-10,2032-02-17,Completed,582953,26497.86,1.0,2022-10-26
7532,272,206,2024-07-14,2026-07-04,Completed,1089000,27062.85,1.0,2024-11-26
7533,273,206,2022-07-02,2022-12-29,Completed,1690205,71750.12,1.0,2024-04-24
7534,274,207,2023-12-24,2025-12-13,Completed,356603,4075.88,1.0,2024-07-06
7535,275,206,2022-07-04,2025-06-18,Completed,1804086,23764.75,1.0,2023-09-02
7536,276,203,2024-07-17,2026-01-08,Active,11607090,464283.6,0.3,2026-08-23
7537,276,203,2024-08-17,2025-02-13,Completed,6106840,169634.44,1.0,2025-09-19
7538,276,204,2021-10-25,2026-09-29,Active,1853876,308979.33,0.57,2024-01-31
7539,277,203,2024-06-28,2024-12-25,Completed,6224035,282910.68,1.0,2025-10-31
7540,277,207,2022-11-28,2023-11-23,Completed,374506,6787.28,1.0,2024-02-24
7541,278,201,2020-07-19,2030-05-28,Completed,18780280,92060.2,1.0,2022-06-20
7542,278,206,2024-10-21,2026-04-14,Active,163181,7614.43,0.51,2026-10-02
7543,278,204,2023-12-14,2024-06-11,Active,630974,78871.75,0.24,2025-08-10
7544,279,202,2020-04-02,2023-03-18,Completed,5352877,137253.26,1.0,2022-02-10
7545,279,202,2021-08-06,2023-07-27,Completed,9217144,297327.23,1.0,2022-06-14
7546,279,205,2023-09-05,2025-08-25,Active,505469,33697.93,0.98,2025-09-21
7547,280,207,2020-03-18,2025-02-20,Active,457533,11324.36,0.42,2022-04-11
7548,280,201,2023-03-12,2024-09-02,Active,48755296,322882.75,0.35,2023-07-08
7549,281,205,2024-05-16,2027-05-01,Active,977327,122165.88,0.13,2025-01-06
7550,281,205,2020-01-27,2021-07-20,Completed,1313306,109442.17,1.0,2020-03-22
7551,282,207,2022-12-18,2027-11-22,Completed,205732,4412.4,1.0,2024-08-29
7552,283,202,2020-11-16,2021-11-11,Completed,4654041,78882.05,1.0,2021-10-14
7553,283,204,2024-04-14,2034-02-21,Completed,1053321,131665.12,1.0,2024-12-22
7554,283,206,2023-07-10,2033-05-18,Completed,1750777,83429.46,1.0,2024-03-22
7555,284,208,2021-05-23,2023-05-13,Active,3403599,340359.9,0.42,2023-03-03
7556,284,202,2023-06-10,2023-12-07,Active,4545179,146618.68,0.93,2024-03-12
7557,285,207,2020-11-25,2025-10-30,Completed,373731,9438.7,1.0,2023-04-28
7558,285,204,2021-04-30,2022-10-22,Active,1475635,184454.38,0.73,2023-01-19
7559,286,206,2022-03-16,2022-09-12,Completed,375258,9041.44,1.0,2022-05-15
7560,287,202,2021-09-10,2031-07-20,Active,4147516,88245.02,0.34,2021-12-03
7561,288,205,2023-08-10,2024-08-04,Completed,222333,31761.86,1.0,2025-11-02
7562,289,203,2020-10-19,2022-10-09,Active,11924062,567812.48,0.12,2021-05-25
7563,289,206,2024-01-24,2033-12-02,Completed,1597244,58455.94,1.0,2024-04-17
7564,290,208,2020-03-15,2020-09-11,Active,598604,66511.56,0.79,2021-04-30
7565,291,206,2020-05-24,2025-04-28,Completed,1431202,63369.18,1.0,2022-09-11
7566,291,206,2022-10-21,2025-10-05,Completed,680888,33395.89,1.0,2025-01-08
7567,292,208,2024-09-15,2026-03-09,Active,3222200,358022.22,0.63,2025-01-15
7568,292,202,2022-09-11,2023-09-06,Active,1632325,37098.3,0.35,2023-02-07
7569,293,208,2022-01-26,2023-01-21,Completed,3606402,400711.33,1.0,2024-06-29
7570,294,208,2023-09-11,2024-09-05,Active,3903865,650644.17,0.69,2023-12-27
7571,295,204,2024-03-02,2027-02-15,Active,1429210,142921.0,0.76,2024-09-19
7572,295,204,2022-03-29,2023-03-24,Active,1965962,89361.91,0.27,2022-12-04
7573,295,205,2021-12-10,2023-11-30,Completed,481616,26756.44,1.0,2023-12-09
7574,296,207,2020-01-08,2020-07-06,Active,39504,1000.0,0.9,2021-01-09
7575,297,201,2024-10-29,2027-10-14,Active,14920529,93253.31,0.37,2027-02-19
7576,297,205,2023-01-20,2025-01-09,Completed,229579,20870.82,1.0,2024-10-15
7577,297,205,2024-07-15,2027-06-30,Active,713221,89152.62,0.17,2024-12-06
7578,298,201,2022-05-23,2027-04-27,Active,30401903,295164.11,0.46,2024-10-01
7579,298,201,2023-03-02,2025-02-19,Active,34469144,206402.06,0.36,2023-12-13
7580,299,201,2023-05-05,2023-11-01,Active,25308730,105894.27,0.15,2024-07-10
7581,300,205,2020-07-12,2021-07-07,Active,1383842,106449.38,0.77,2020-09-05
7582,300,203,2023-12-02,2025-11-21,Completed,17473226,1027836.82,1.0,2024-05-12
7583,300,201,2020-07-21,2021-01-17,Active,12640852,104469.85,0.3,2020-09-16
7584,301,205,2023-02-06,2032-12-15,Active,302181,16787.83,0.48,2025-05-24
7585,302,207,2021-04-22,2022-04-17,Completed,52176,1295.01,1.0,2023-09-01
7586,302,206,2021-09-21,2026-08-26,Completed,1719735,30264.42,1.0,2022-09-10
7587,303,206,2024-11-09,2029-10-14,Completed,1881667,34634.91,1.0,2027-04-27
7588,303,203,2022-03-07,2023-03-02,Completed,15306148,318878.08,1.0,2022-08-14
7589,304,206,2021-09-02,2026-08-07,Active,1497997,63407.41,0.2,2023-09-01
7590,305,201,2022-02-15,2024-02-05,Active,22177381,102199.91,0.31,2022-08-26
7591,305,204,2021-06-07,2021-12-04,Active,1243956,124395.6,0.12,2022-03-29
7592,306,205,2023-03-08,2026-02-20,Completed,187002,11000.12,1.0,2024-02-15
7593,306,207,2022-03-04,2032-01-11,Completed,390031,3970.38,1.0,2024-06-25
7594,307,202,2020-03-26,2021-09-17,Completed,3668420,73368.4,1.0,2021-07-05
7595,308,202,2020-07-16,2021-01-12,Active,3228658,73378.59,0.96,2021-11-28
