transaction_id,user_id,date,category,subcategory,amount,necessity_level,emotion_type,payment_type,product_id
332,3,2023-03-27,Property,Mortgage payment,2439497.65,3,Planned,Transfer,201.0
333,3,2025-01-05,Auto,Auto loan installment,1788284.58,4,Routine,Card,202.0
334,3,2023-11-19,Charity,Zakat payment,149457.52,4,Planned,Transfer,
335,3,2025-03-12,Business,Business credit payment,855534.23,4,Rational,Transfer,203.0
336,3,2023-04-14,Healthcare,Insurance payment,4922588.98,5,Rational,Cash,208.0
337,3,2025-10-15,Property,Mortgage payment,641267.06,3,Routine,Cash,201.0
338,3,2025-09-10,Business,Business credit payment,2535097.92,4,Routine,Cash,203.0
339,3,2025-10-11,Deposit,Account top-up,1481573.45,4,Rational,Card,206.0
340,3,2025-07-09,Business,Business credit payment,3773952.15,3,Routine,Card,203.0
341,3,2024-10-06,Healthcare,Insurance payment,3279520.12,4,Routine,Cash,208.0
342,3,2024-08-22,Business,Business credit payment,2996059.22,5,Rational,Card,203.0
343,3,2024-10-02,Education,Student loan payment,2357421.06,5,Rational,Transfer,205.0
344,3,2023-04-19,Card,Card replenishment,388995.21,5,Routine,Transfer,207.0
345,3,2023-07-05,Personal needs,Consumer loan payment,451139.84,3,Rational,Cash,204.0
346,3,2023-03-16,Education,Student loan payment,2885499.22,5,Rational,Transfer,205.0
347,3,2023-12-16,Healthcare,Insurance payment,1184667.02,4,Planned,Card,208.0
348,3,2025-05-02,Personal needs,Consumer loan payment,3416701.95,5,Routine,Card,204.0
349,3,2025-07-10,Education,Student loan payment,3871583.51,5,Planned,Cash,205.0
350,3,2024-07-21,Property,Mortgage payment,4328064.61,5,Planned,Transfer,201.0
351,3,2024-01-16,Card,Card replenishment,865958.92,4,Rational,Cash,207.0
352,3,2024-07-15,Healthcare,Insurance payment,3563474.72,4,Rational,Card,208.0
353,3,2025-05-12,Personal needs,Consumer loan payment,3074300.23,5,Planned,Transfer,204.0
354,3,2023-07-24,Property,Mortgage payment,1797635.18,5,Rational,Transfer,201.0
355,3,2025-04-26,Card,Card replenishment,3551721.06,3,Rational,Cash,207.0
356,3,2024-04-12,Property,Mortgage payment,427303.68,4,Planned,Card,201.0
357,3,2025-01-02,Personal needs,Consumer loan payment,3296486.76,5,Rational,Transfer,204.0
358,3,2025-03-09,Deposit,Account top-up,4512944.31,3,Routine,Cash,206.0
359,3,2025-06-20,Education,Student loan payment,3936711.92,3,Rational,Transfer,205.0
360,3,2024-12-07,Charity,Zakat payment,181387.71,4,Planned,Card,
361,3,2023-08-12,Business,Business credit payment,1150944.23,5,Planned,Card,203.0
362,3,2024-10-05,Personal needs,Consumer loan payment,4824512.78,3,Routine,Transfer,204.0
363,3,2023-01-23,Healthcare,Insurance payment,3446844.41,4,Rational,Card,208.0
364,3,2023-04-24,Charity,Zakat payment,31144.78,5,Planned,Transfer,
365,3,2023-08-06,Business,Business credit payment,381618.55,3,Rational,Transfer,203.0
366,3,2024-12-13,Card,Card replenishment,4559308.41,5,Planned,Cash,207.0
367,3,2025-09-15,Business,Business credit payment,4081911.67,4,Planned,Transfer,203.0
368,3,2023-05-12,Personal needs,Consumer loan payment,4435341.7,3,Routine,Transfer,204.0
369,3,2024-06-16,Business,Business credit payment,2197099.32,3,Routine,Card,203.0
370,3,2023-04-21,Auto,Auto loan installment,1708483.05,5,Routine,Cash,202.0
371,3,2024-05-05,Auto,Auto loan installment,1615017.11,4,Planned,Card,202.0
372,3,2024-06-26,Healthcare,Insurance payment,2075743.7,4,Planned,Card,208.0
373,3,2023-10-19,Card,Card replenishment,2930821.07,5,Planned,Transfer,207.0
374,3,2023-08-30,Property,Mortgage payment,1050888.92,5,Routine,Transfer,201.0
375,3,2023-04-07,Charity,Zakat payment,111098.37,5,Rational,Transfer,
376,3,2025-08-08,Property,Mortgage payment,403323.66,4,Routine,Cash,201.0
377,3,2025-05-01,Charity,Zakat payment,101526.39,3,Rational,Transfer,
378,3,2024-06-09,Auto,Auto loan installment,4793386.7,5,Planned,Card,202.0
379,3,2025-03-29,Card,Card replenishment,905892.16,3,Planned,Card,207.0
380,3,2023-05-03,Business,Business credit payment,1328320.53,4,Planned,Transfer,203.0
381,3,2024-03-29,Card,Card replenishment,2734676.43,3,Rational,Card,207.0
382,3,2024-03-02,Auto,Auto loan installment,3928548.11,3,Rational,Transfer,202.0
383,3,2023-07-22,Charity,Zakat payment,197666.48,5,Routine,Card,
384,3,2025-08-04,Personal needs,Consumer loan payment,4417865.19,5,Rational,Transfer,204.0
385,3,2023-10-12,Auto,Auto loan installment,375793.81,4,Planned,Cash,202.0
386,3,2023-02-15,Auto,Auto loan installment,3748176.78,3,Rational,Cash,202.0
387,3,2025-02-06,Charity,Zakat payment,139755.39,3,Rational,Transfer,
388,3,2024-08-03,Auto,Auto loan installment,3073580.48,4,Planned,Cash,202.0
389,3,2024-08-23,Education,Student loan payment,188031.57,4,Routine,Card,205.0
390,3,2023-09-23,Property,Mortgage payment,2088291.0,4,Rational,Card,201.0
391,3,2023-04-26,Card,Card replenishment,3527334.82,4,Routine,Transfer,207.0
392,3,2023-07-20,Auto,Auto loan installment,3891267.17,4,Rational,Card,202.0
393,3,2024-11-28,Auto,Auto loan installment,4492007.54,4,Rational,Cash,202.0
394,3,2023-06-06,Healthcare,Insurance payment,2969922.98,4,Rational,Card,208.0
395,3,2023-11-09,Education,Student loan payment,1983290.45,4,Routine,Card,205.0
396,3,2023-07-13,Healthcare,Insurance payment,4818143.19,4,Rational,Card,208.0
397,3,2025-03-09,Charity,Zakat payment,188646.64,3,Planned,Cash,
398,3,2025-09-08,Business,Business credit payment,3933424.57,3,Planned,Card,203.0
399,3,2023-03-21,Deposit,Account top-up,3116000.92,4,Routine,Transfer,206.0
400,3,2023-05-11,Deposit,Account top-up,3408996.67,4,Routine,Card,206.0
401,3,2024-10-22,Deposit,Account top-up,4621831.73,3,Rational,Card,206.0
402,3,2023-01-14,Healthcare,Insurance payment,1536168.56,5,Rational,Transfer,208.0
403,3,2024-05-22,Card,Card replenishment,4048766.55,5,Rational,Cash,207.0
404,3,2024-07-23,Education,Student loan payment,841856.9,4,Routine,Card,205.0
405,3,2023-04-09,Business,Business credit payment,343197.6,5,Planned,Card,203.0
406,3,2023-11-09,Property,Mortgage payment,4849806.14,3,Rational,Card,201.0
407,3,2023-12-13,Card,Card replenishment,4438295.06,4,Planned,Transfer,207.0
408,3,2024-06-08,Deposit,Account top-up,1181763.46,3,Planned,Cash,206.0
409,3,2024-03-09,Property,Mortgage payment,704613.42,5,Routine,Transfer,201.0
410,3,2024-04-05,Education,Student loan payment,1694652.29,3,Routine,Card,205.0
411,3,2025-03-21,Business,Business credit payment,4148318.26,4,Rational,Cash,203.0
412,3,2025-05-28,Card,Card replenishment,4064745.17,4,Routine,Transfer,207.0
413,3,2023-07-21,Deposit,Account top-up,895439.34,5,Routine,Transfer,206.0
414,3,2024-04-26,Healthcare,Insurance payment,4485046.34,5,Planned,Transfer,208.0
415,3,2023-05-12,Education,Student loan payment,512952.59,5,Planned,Cash,205.0
416,3,2025-08-21,Personal needs,Consumer loan payment,32951.08,4,Rational,Cash,204.0
417,3,2024-10-26,Property,Mortgage payment,309133.14,3,Planned,Transfer,201.0
418,3,2024-05-09,Personal needs,Consumer loan payment,883341.52,3,Rational,Cash,204.0
419,3,2023-12-01,Auto,Auto loan installment,2983385.67,5,Routine,Card,202.0
420,3,2024-05-29,Healthcare,Insurance payment,462513.07,3,Routine,Cash,208.0
421,3,2023-03-01,Property,Mortgage payment,2002916.82,3,Planned,Cash,201.0
422,3,2025-02-13,Card,Card replenishment,2419312.77,3,Planned,Cash,207.0
423,3,2023-07-30,Personal needs,Consumer loan payment,2899174.36,4,Routine,Card,204.0
424,3,2025-03-14,Auto,Auto loan installment,1677302.32,4,Routine,Cash,202.0
425,3,2023-10-26,Deposit,Account top-up,1206982.59,3,Rational,Cash,206.0
426,3,2023-03-27,Card,Card replenishment,4816078.85,3,Planned,Card,207.0
427,3,2023-11-27,Charity,Zakat payment,133188.63,5,Planned,Card,
428,3,2024-02-19,Healthcare,Insurance payment,4788618.13,3,Rational,Transfer,208.0
429,3,2024-08-25,Personal needs,Consumer loan payment,2110404.49,5,Planned,Cash,204.0
430,3,2023-02-10,Business,Business credit payment,3474980.9,3,Planned,Transfer,203.0
431,3,2024-05-24,Healthcare,Insurance payment,2642448.17,3,Rational,Cash,208.0
432,3,2024-04-27,Personal needs,Consumer loan payment,1151555.2,3,Rational,Card,204.0
433,3,2025-03-12,Business,Business credit payment,214697.22,5,Routine,Transfer,203.0
434,3,2025-07-18,Property,Mortgage payment,4789026.75,3,Rational,Transfer,201.0
435,3,2025-01-14,Business,Business credit payment,346857.28,5,Rational,Card,203.0
436,3,2023-02-16,Charity,Zakat payment,156266.15,4,Planned,Card,
437,3,2024-06-16,Business,Business credit payment,2271653.46,5,Routine,Cash,203.0
438,3,2023-02-28,Business,Business credit payment,3447141.71,5,Planned,Cash,203.0
439,3,2023-12-29,Property,Mortgage payment,480126.47,4,Routine,Cash,201.0
440,3,2024-01-18,Charity,Zakat payment,193998.69,4,Rational,Card,
441,3,2025-10-14,Business,Business credit payment,4371816.24,4,Routine,Cash,203.0
442,3,2024-06-26,Personal needs,Consumer loan payment,340546.76,3,Rational,Transfer,204.0
443,3,2024-10-03,Business,Business credit payment,2744341.33,5,Routine,Transfer,203.0
444,3,2024-06-20,Education,Student loan payment,2754945.67,5,Rational,Transfer,205.0
445,3,2023-04-18,Personal needs,Consumer loan payment,4293413.49,3,Routine,Cash,204.0
446,3,2023-12-10,Auto,Auto loan installment,3506506.31,5,Rational,Transfer,202.0
447,3,2024-03-17,Property,Mortgage payment,3430827.81,5,Routine,Cash,201.0
448,3,2024-07-25,Education,Student loan payment,4513204.47,3,Planned,Card,205.0
449,3,2024-06-16,Business,Business credit payment,2551329.11,3,Planned,Card,203.0
450,3,2024-10-27,Personal needs,Consumer loan payment,2457807.67,4,Routine,Transfer,204.0
451,3,2025-03-09,Personal needs,Consumer loan payment,2238453.12,4,Rational,Transfer,204.0
452,3,2025-06-27,Personal needs,Consumer loan payment,4862487.55,4,Rational,Cash,204.0
453,3,2023-02-27,Personal needs,Consumer loan payment,2465661.01,4,Routine,Transfer,204.0
454,3,2025-08-23,Education,Student loan payment,1502550.63,5,Planned,Card,205.0
455,3,2024-08-09,Card,Card replenishment,3030129.75,4,Routine,Cash,207.0
456,3,2025-02-16,Property,Mortgage payment,211079.93,5,Routine,Cash,201.0
457,3,2025-05-08,Charity,Zakat payment,120930.86,5,Rational,Card,
458,3,2023-04-23,Healthcare,Insurance payment,2282521.81,5,Routine,Card,208.0
459,3,2024-03-19,Charity,Zakat payment,92193.27,5,Routine,Transfer,
460,3,2024-04-06,Charity,Zakat payment,44090.53,5,Planned,Card,
461,3,2023-06-15,Card,Card replenishment,2312575.24,3,Rational,Transfer,207.0
462,3,2025-01-30,Card,Card replenishment,1476733.96,3,Planned,Transfer,207.0
463,3,2024-07-11,Property,Mortgage payment,4759614.89,3,Rational,Cash,201.0
464,3,2023-03-10,Education,Student loan payment,4629015.44,3,Routine,Cash,205.0
465,3,2023-07-27,Auto,Auto loan installment,2447336.49,5,Routine,Card,202.0
466,3,2025-01-26,Deposit,Account top-up,1020879.83,5,Rational,Card,206.0
467,3,2024-01-13,Card,Card replenishment,3667228.64,3,Routine,Card,207.0
468,3,2023-05-04,Charity,Zakat payment,150197.71,5,Routine,Transfer,
469,3,2024-03-24,Personal needs,Consumer loan payment,2104062.38,5,Planned,Transfer,204.0
470,3,2023-07-31,Education,Student loan payment,1049394.5,3,Rational,Cash,205.0
471,3,2023-05-03,Personal needs,Consumer loan payment,4747746.05,5,Routine,Cash,204.0
472,3,2023-08-30,Property,Mortgage payment,3379056.65,5,Routine,Transfer,201.0
473,3,2024-04-26,Healthcare,Insurance payment,4144515.94,3,Rational,Card,208.0
474,3,2025-05-09,Business,Business credit payment,2992419.51,4,Routine,Card,203.0
475,3,2023-03-29,Personal needs,Consumer loan payment,1740560.29,4,Rational,Cash,204.0
476,3,2023-07-19,Auto,Auto loan installment,3784319.62,3,Routine,Transfer,202.0
477,3,2025-07-31,Business,Business credit payment,4937323.67,5,Routine,Card,203.0
478,3,2025-08-22,Business,Business credit payment,2638055.21,3,Planned,Card,203.0
479,3,2023-07-28,Education,Student loan payment,856573.9,3,Rational,Card,205.0
480,3,2025-10-09,Business,Business credit payment,3839875.02,4,Routine,Card,203.0
481,3,2023-10-01,Card,Card replenishment,3508865.93,5,Rational,Cash,207.0
482,3,2024-11-09,Education,Student loan payment,3275959.28,3,Routine,Cash,205.0
483,3,2024-04-27,Personal needs,Consumer loan payment,4469962.25,5,Routine,Card,204.0
484,3,2024-09-29,Healthcare,Insurance payment,3040835.77,4,Planned,Card,208.0
485,3,2023-10-12,Property,Mortgage payment,1238531.34,5,Routine,Cash,201.0
486,3,2025-05-15,Card,Card replenishment,3642458.61,3,Routine,Cash,207.0
487,3,2025-06-18,Property,Mortgage payment,3384345.53,5,Rational,Cash,201.0
488,3,2025-01-02,Property,Mortgage payment,4510216.35,4,Routine,Cash,201.0
489,3,2023-08-22,Personal needs,Consumer loan payment,4641117.95,3,Rational,Card,204.0
490,3,2025-09-28,Healthcare,Insurance payment,3127981.57,4,Routine,Transfer,208.0
491,3,2024-02-14,Personal needs,Consumer loan payment,1268673.76,4,Routine,Cash,204.0
492,3,2024-07-21,Deposit,Account top-up,3574527.59,3,Routine,Card,206.0
493,3,2023-08-14,Auto,Auto loan installment,442491.6,5,Rational,Card,202.0
494,3,2025-10-02,Card,Card replenishment,3047083.04,3,Rational,Transfer,207.0
495,3,2025-03-07,Property,Mortgage payment,530189.06,4,Rational,Card,201.0
496,3,2023-09-01,Charity,Zakat payment,160233.77,4,Rational,Transfer,
497,3,2024-12-28,Auto,Auto loan installment,2661079.41,3,Routine,Cash,202.0
498,3,2023-06-06,Personal needs,Consumer loan payment,1198552.94,4,Routine,Cash,204.0
499,3,2023-08-24,Property,Mortgage payment,486099.31,4,Planned,Cash,201.0
500,3,2023-02-11,Charity,Zakat payment,162249.26,3,Routine,Cash,
501,3,2024-02-24,Healthcare,Insurance payment,3493015.35,3,Routine,Transfer,208.0
502,3,2025-05-08,Charity,Zakat payment,145780.21,3,Rational,Cash,
503,3,2023-08-20,Property,Mortgage payment,567132.2,3,Rational,Cash,201.0
504,3,2024-09-26,Education,Student loan payment,2674518.11,3,Planned,Card,205.0
505,3,2025-02-01,Auto,Auto loan installment,4282121.4,3,Rational,Cash,202.0
506,3,2024-10-07,Deposit,Account top-up,4891189.22,5,Routine,Transfer,206.0
507,3,2025-03-25,Education,Student loan payment,2512133.57,5,Routine,Transfer,205.0
508,3,2025-04-22,Healthcare,Insurance payment,2049423.0,3,Planned,Cash,208.0
509,3,2023-07-01,Personal needs,Consumer loan payment,3846311.08,3,Routine,Card,204.0
510,3,2025-10-10,Business,Business credit payment,498295.29,4,Rational,Card,203.0
511,3,2023-05-22,Property,Mortgage payment,940086.53,5,Routine,Cash,201.0
512,3,2023-11-10,Charity,Zakat payment,92272.15,4,Planned,Card,
513,3,2023-09-17,Healthcare,Insurance payment,3719674.28,3,Rational,Transfer,208.0
514,3,2024-08-03,Healthcare,Insurance payment,1665030.85,5,Rational,Cash,208.0
515,3,2025-02-01,Auto,Auto loan installment,2137585.85,4,Rational,Cash,202.0
516,3,2025-03-18,Education,Student loan payment,3574918.61,3,Planned,Cash,205.0
517,3,2024-06-19,Healthcare,Insurance payment,2475120.08,3,Planned,Cash,208.0
518,3,2024-05-18,Business,Business credit payment,2041076.42,3,Rational,Transfer,203.0
519,3,2024-11-29,Personal needs,Consumer loan payment,4910568.59,4,Routine,Cash,204.0
520,3,2023-12-18,Card,Card replenishment,3986721.44,5,Routine,Card,207.0
521,3,2024-09-02,Auto,Auto loan installment,4665499.74,3,Routine,Card,202.0
522,3,2023-05-22,Education,Student loan payment,3628059.38,3,Rational,Cash,205.0
523,3,2025-06-14,Healthcare,Insurance payment,2583849.82,4,Routine,Cash,208.0
524,3,2023-06-16,Education,Student loan payment,4405188.26,3,Planned,Card,205.0
525,3,2024-04-17,Deposit,Account top-up,762516.12,5,Rational,Transfer,206.0
526,3,2025-09-17,Healthcare,Insurance payment,3220351.6,3,Routine,Card,208.0
527,3,2024-06-25,Property,Mortgage payment,3088338.18,5,Routine,Transfer,201.0
528,3,2023-06-30,Property,Mortgage payment,4644147.86,3,Rational,Card,201.0
529,3,2023-10-23,Healthcare,Insurance payment,4757585.11,5,Routine,Transfer,208.0
530,3,2024-09-18,Personal needs,Consumer loan payment,178517.1,4,Routine,Transfer,204.0
531,3,2025-07-06,Deposit,Account top-up,2258264.55,5,Routine,Card,206.0
532,3,2025-10-18,Auto,Auto loan installment,1893091.79,4,Routine,Transfer,202.0
533,3,2023-07-30,Business,Business credit payment,4001356.89,4,Planned,Card,203.0
534,4,2025-06-25,Personal needs,Consumer loan payment,2682030.03,4,Routine,Card,204.0
535,4,2025-08-01,Deposit,Account top-up,1813672.09,5,Rational,Card,206.0
536,4,2024-03-17,Personal needs,Consumer loan payment,1194332.66,4,Routine,Transfer,204.0
537,4,2023-10-25,Card,Card replenishment,2409560.62,3,Rational,Cash,207.0
538,4,2024-09-19,Card,Card replenishment,4937100.78,4,Planned,Card,207.0
539,4,2024-03-28,Card,Card replenishment,1504900.72,5,Rational,Card,207.0
540,4,2023-02-14,Education,Student loan payment,1427482.88,5,Rational,Card,205.0
541,4,2023-03-28,Auto,Auto loan installment,1713369.19,5,Planned,Cash,202.0
542,4,2023-08-24,Personal needs,Consumer loan payment,3535881.99,5,Routine,Cash,204.0
543,4,2025-04-20,Business,Business credit payment,594944.05,4,Planned,Transfer,203.0
544,4,2023-03-23,Business,Business credit payment,1110606.05,4,Planned,Cash,203.0
545,4,2023-11-18,Card,Card replenishment,4977595.46,3,Rational,Cash,207.0
546,4,2025-07-10,Business,Business credit payment,4675966.55,3,Planned,Card,203.0
547,4,2024-01-25,Deposit,Account top-up,3177796.45,5,Rational,Cash,206.0
548,4,2024-03-10,Card,Card replenishment,1692796.21,5,Rational,Transfer,207.0
549,4,2025-05-02,Healthcare,Insurance payment,3618795.7,3,Planned,Cash,208.0
550,4,2024-03-24,Auto,Auto loan installment,229173.73,5,Planned,Cash,202.0
551,4,2025-10-05,Healthcare,Insurance payment,2869654.71,3,Planned,Cash,208.0
552,4,2023-06-23,Business,Business credit payment,235691.27,3,Planned,Card,203.0
553,4,2024-10-02,Business,Business credit payment,4774536.64,3,Routine,Cash,203.0
554,4,2023-09-20,Card,Card replenishment,4820080.33,4,Planned,Card,207.0
555,4,2024-06-09,Education,Student loan payment,312050.5,3,Planned,Cash,205.0
556,4,2023-12-03,Auto,Auto loan installment,4824331.0,5,Planned,Transfer,202.0
557,4,2025-03-07,Business,Business credit payment,2970348.36,5,Rational,Cash,203.0
558,4,2025-06-16,Education,Student loan payment,4087500.81,5,Rational,Transfer,205.0
559,4,2024-05-21,Healthcare,Insurance payment,4601737.14,5,Rational,Transfer,208.0
560,4,2025-05-27,Personal needs,Consumer loan payment,2985815.06,4,Routine,Transfer,204.0
561,4,2025-05-07,Business,Business credit payment,3237296.41,5,Routine,Transfer,203.0
562,4,2025-04-22,Education,Student loan payment,1756523.61,3,Planned,Transfer,205.0
563,4,2023-05-31,Property,Mortgage payment,2135983.97,3,Routine,Cash,201.0
564,4,2023-07-08,Healthcare,Insurance payment,265884.42,5,Planned,Cash,208.0
565,4,2024-04-08,Business,Business credit payment,4261826.09,3,Planned,Transfer,203.0
566,4,2023-06-17,Property,Mortgage payment,1166879.9,5,Planned,Cash,201.0
567,4,2024-08-28,Property,Mortgage payment,2422973.54,3,Planned,Card,201.0
568,4,2023-02-19,Personal needs,Consumer loan payment,4035602.31,3,Rational,Cash,204.0
569,4,2025-08-11,Personal needs,Consumer loan payment,2586520.48,3,Planned,Cash,204.0
570,4,2024-07-23,Property,Mortgage payment,3102022.54,5,Rational,Cash,201.0
571,4,2023-10-25,Card,Card replenishment,3521789.15,4,Routine,Cash,207.0
572,4,2025-02-08,Business,Business credit payment,2803572.7,5,Planned,Card,203.0
573,4,2024-07-02,Deposit,Account top-up,68326.23,3,Planned,Card,206.0
574,4,2025-08-11,Charity,Zakat payment,86135.18,3,Routine,Cash,
575,4,2023-03-04,Card,Card replenishment,4825379.83,4,Routine,Transfer,207.0
